caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,term,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,justiceName,vote,opinion,direction,majority,firstAgreement,secondAgreement
2016-015,2016-015-01,2016-015-01-01,2016-015-01-01-01-04,6/12/17,1,,137 S. Ct. 1678,198 L. Ed. 2d 150,2017 U.S. LEXIS 3724,2016,1706,Roberts,15-1191,"SESSIONS, ATT'Y GEN. v. MORALES-SANTANA",11/9/16,,327,,106,,1,7,,0,22,,22,,0,2,3,2,2,7,0,1,0,0,20270,2,2,,1,,2,212,NA,109,111,1,8,0,109,RBGinsburg,1,2,2,2,0,0
2016-015,2016-015-01,2016-015-01-01,2016-015-01-01-01-05,6/12/17,1,,137 S. Ct. 1678,198 L. Ed. 2d 150,2017 U.S. LEXIS 3724,2016,1706,Roberts,15-1191,"SESSIONS, ATT'Y GEN. v. MORALES-SANTANA",11/9/16,,327,,106,,1,7,,0,22,,22,,0,2,3,2,2,7,0,1,0,0,20270,2,2,,1,,2,212,NA,109,111,1,8,0,110,SGBreyer,1,1,2,2,0,0
2016-015,2016-015-01,2016-015-01-01,2016-015-01-01-01-06,6/12/17,1,,137 S. Ct. 1678,198 L. Ed. 2d 150,2017 U.S. LEXIS 3724,2016,1706,Roberts,15-1191,"SESSIONS, ATT'Y GEN. v. MORALES-SANTANA",11/9/16,,327,,106,,1,7,,0,22,,22,,0,2,3,2,2,7,0,1,0,0,20270,2,2,,1,,2,212,NA,109,111,1,8,0,112,SAAlito,4,1,2,2,108,0
2016-015,2016-015-01,2016-015-01-01,2016-015-01-01-01-07,6/12/17,1,,137 S. Ct. 1678,198 L. Ed. 2d 150,2017 U.S. LEXIS 3724,2016,1706,Roberts,15-1191,"SESSIONS, ATT'Y GEN. v. MORALES-SANTANA",11/9/16,,327,,106,,1,7,,0,22,,22,,0,2,3,2,2,7,0,1,0,0,20270,2,2,,1,,2,212,NA,109,111,1,8,0,113,SSotomayor,1,1,2,2,0,0
2016-015,2016-015-01,2016-015-01-01,2016-015-01-01-01-08,6/12/17,1,,137 S. Ct. 1678,198 L. Ed. 2d 150,2017 U.S. LEXIS 3724,2016,1706,Roberts,15-1191,"SESSIONS, ATT'Y GEN. v. MORALES-SANTANA",11/9/16,,327,,106,,1,7,,0,22,,22,,0,2,3,2,2,7,0,1,0,0,20270,2,2,,1,,2,212,NA,109,111,1,8,0,114,EKagan,1,1,2,2,0,0
2016-015,2016-015-01,2016-015-01-01,2016-015-01-01-01-09,6/12/17,1,,137 S. Ct. 1678,198 L. Ed. 2d 150,2017 U.S. LEXIS 3724,2016,1706,Roberts,15-1191,"SESSIONS, ATT'Y GEN. v. MORALES-SANTANA",11/9/16,,327,,106,,1,7,,0,22,,22,,0,2,3,2,2,7,0,1,0,0,20270,2,2,,1,,2,212,NA,109,111,1,8,0,115,NMGorsuch,,,,,,
2016-015,2016-015-01,2016-015-01-02,2016-015-01-02-01-01,6/12/17,1,,137 S. Ct. 1678,198 L. Ed. 2d 150,2017 U.S. LEXIS 3724,2016,1706,Roberts,15-1191,"SESSIONS, ATT'Y GEN. v. MORALES-SANTANA",11/9/16,,327,,106,,1,7,,0,22,,22,,0,2,3,2,2,7,0,1,0,0,20270,2,2,,1,,3,344,NA,,111,1,8,0,111,JGRoberts,1,1,2,2,0,0
2016-015,2016-015-01,2016-015-01-02,2016-015-01-02-01-02,6/12/17,1,,137 S. Ct. 1678,198 L. Ed. 2d 150,2017 U.S. LEXIS 3724,2016,1706,Roberts,15-1191,"SESSIONS, ATT'Y GEN. v. MORALES-SANTANA",11/9/16,,327,,106,,1,7,,0,22,,22,,0,2,3,2,2,7,0,1,0,0,20270,2,2,,1,,3,344,NA,,111,1,8,0,106,AMKennedy,1,1,2,2,0,0
2016-015,2016-015-01,2016-015-01-02,2016-015-01-02-01-03,6/12/17,1,,137 S. Ct. 1678,198 L. Ed. 2d 150,2017 U.S. LEXIS 3724,2016,1706,Roberts,15-1191,"SESSIONS, ATT'Y GEN. v. MORALES-SANTANA",11/9/16,,327,,106,,1,7,,0,22,,22,,0,2,3,2,2,7,0,1,0,0,20270,2,2,,1,,3,344,NA,,111,1,8,0,108,CThomas,4,2,2,2,0,0
2016-015,2016-015-01,2016-015-01-02,2016-015-01-02-01-04,6/12/17,1,,137 S. Ct. 1678,198 L. Ed. 2d 150,2017 U.S. LEXIS 3724,2016,1706,Roberts,15-1191,"SESSIONS, ATT'Y GEN. v. MORALES-SANTANA",11/9/16,,327,,106,,1,7,,0,22,,22,,0,2,3,2,2,7,0,1,0,0,20270,2,2,,1,,3,344,NA,,111,1,8,0,109,RBGinsburg,1,2,2,2,0,0
2016-015,2016-015-01,2016-015-01-02,2016-015-01-02-01-05,6/12/17,1,,137 S. Ct. 1678,198 L. Ed. 2d 150,2017 U.S. LEXIS 3724,2016,1706,Roberts,15-1191,"SESSIONS, ATT'Y GEN. v. MORALES-SANTANA",11/9/16,,327,,106,,1,7,,0,22,,22,,0,2,3,2,2,7,0,1,0,0,20270,2,2,,1,,3,344,NA,,111,1,8,0,110,SGBreyer,1,1,2,2,0,0
2016-015,2016-015-01,2016-015-01-02,2016-015-01-02-01-06,6/12/17,1,,137 S. Ct. 1678,198 L. Ed. 2d 150,2017 U.S. LEXIS 3724,2016,1706,Roberts,15-1191,"SESSIONS, ATT'Y GEN. v. MORALES-SANTANA",11/9/16,,327,,106,,1,7,,0,22,,22,,0,2,3,2,2,7,0,1,0,0,20270,2,2,,1,,3,344,NA,,111,1,8,0,112,SAAlito,4,1,2,2,0,0
2016-015,2016-015-01,2016-015-01-02,2016-015-01-02-01-07,6/12/17,1,,137 S. Ct. 1678,198 L. Ed. 2d 150,2017 U.S. LEXIS 3724,2016,1706,Roberts,15-1191,"SESSIONS, ATT'Y GEN. v. MORALES-SANTANA",11/9/16,,327,,106,,1,7,,0,22,,22,,0,2,3,2,2,7,0,1,0,0,20270,2,2,,1,,3,344,NA,,111,1,8,0,113,SSotomayor,1,1,2,2,0,0
2016-015,2016-015-01,2016-015-01-02,2016-015-01-02-01-08,6/12/17,1,,137 S. Ct. 1678,198 L. Ed. 2d 150,2017 U.S. LEXIS 3724,2016,1706,Roberts,15-1191,"SESSIONS, ATT'Y GEN. v. MORALES-SANTANA",11/9/16,,327,,106,,1,7,,0,22,,22,,0,2,3,2,2,7,0,1,0,0,20270,2,2,,1,,3,344,NA,,111,1,8,0,114,EKagan,1,1,2,2,0,0
2016-015,2016-015-01,2016-015-01-02,2016-015-01-02-01-09,6/12/17,1,,137 S. Ct. 1678,198 L. Ed. 2d 150,2017 U.S. LEXIS 3724,2016,1706,Roberts,15-1191,"SESSIONS, ATT'Y GEN. v. MORALES-SANTANA",11/9/16,,327,,106,,1,7,,0,22,,22,,0,2,3,2,2,7,0,1,0,0,20270,2,2,,1,,3,344,NA,,111,1,8,0,115,NMGorsuch,,,,,,
2016-030,2016-030-01,2016-030-01-01,2016-030-01-01-01-01,5/22/17,1,,137 S. Ct. 1455,197 L. Ed. 2d 837,2017 U.S. LEXIS 3214,2016,1706,Roberts,15-1262,COOPER v. HARRIS,12/5/16,,28,38,251,,2,,,1,99,,99,,1,1,,2,3,2,0,0,0,0,20090,2,2,,2,3,2,231,NA,114,111,1,8,0,111,JGRoberts,1,1,2,2,,
2016-030,2016-030-01,2016-030-01-01,2016-030-01-01-01-02,5/22/17,1,,137 S. Ct. 1455,197 L. Ed. 2d 837,2017 U.S. LEXIS 3214,2016,1706,Roberts,15-1262,COOPER v. HARRIS,12/5/16,,28,38,251,,2,,,1,99,,99,,1,1,,2,3,2,0,0,0,0,20090,2,2,,2,3,2,231,NA,114,111,1,8,0,106,AMKennedy,1,1,2,2,,
2016-030,2016-030-01,2016-030-01-01,2016-030-01-01-01-03,5/22/17,1,,137 S. Ct. 1455,197 L. Ed. 2d 837,2017 U.S. LEXIS 3214,2016,1706,Roberts,15-1262,COOPER v. HARRIS,12/5/16,,28,38,251,,2,,,1,99,,99,,1,1,,2,3,2,0,0,0,0,20090,2,2,,2,3,2,231,NA,114,111,1,8,0,108,CThomas,1,1,2,2,,
2016-030,2016-030-01,2016-030-01-01,2016-030-01-01-01-04,5/22/17,1,,137 S. Ct. 1455,197 L. Ed. 2d 837,2017 U.S. LEXIS 3214,2016,1706,Roberts,15-1262,COOPER v. HARRIS,12/5/16,,28,38,251,,2,,,1,99,,99,,1,1,,2,3,2,0,0,0,0,20090,2,2,,2,3,2,231,NA,114,111,1,8,0,109,RBGinsburg,1,1,2,2,,
2016-030,2016-030-01,2016-030-01-01,2016-030-01-01-01-05,5/22/17,1,,137 S. Ct. 1455,197 L. Ed. 2d 837,2017 U.S. LEXIS 3214,2016,1706,Roberts,15-1262,COOPER v. HARRIS,12/5/16,,28,38,251,,2,,,1,99,,99,,1,1,,2,3,2,0,0,0,0,20090,2,2,,2,3,2,231,NA,114,111,1,8,0,110,SGBreyer,1,1,2,2,,
2016-030,2016-030-01,2016-030-01-01,2016-030-01-01-01-06,5/22/17,1,,137 S. Ct. 1455,197 L. Ed. 2d 837,2017 U.S. LEXIS 3214,2016,1706,Roberts,15-1262,COOPER v. HARRIS,12/5/16,,28,38,251,,2,,,1,99,,99,,1,1,,2,3,2,0,0,0,0,20090,2,2,,2,3,2,231,NA,114,111,1,8,0,112,SAAlito,1,1,2,2,,
2016-030,2016-030-01,2016-030-01-01,2016-030-01-01-01-07,5/22/17,1,,137 S. Ct. 1455,197 L. Ed. 2d 837,2017 U.S. LEXIS 3214,2016,1706,Roberts,15-1262,COOPER v. HARRIS,12/5/16,,28,38,251,,2,,,1,99,,99,,1,1,,2,3,2,0,0,0,0,20090,2,2,,2,3,2,231,NA,114,111,1,8,0,113,SSotomayor,1,1,2,2,,
2016-030,2016-030-01,2016-030-01-01,2016-030-01-01-01-08,5/22/17,1,,137 S. Ct. 1455,197 L. Ed. 2d 837,2017 U.S. LEXIS 3214,2016,1706,Roberts,15-1262,COOPER v. HARRIS,12/5/16,,28,38,251,,2,,,1,99,,99,,1,1,,2,3,2,0,0,0,0,20090,2,2,,2,3,2,231,NA,114,111,1,8,0,114,EKagan,1,2,2,2,,
2016-030,2016-030-01,2016-030-01-01,2016-030-01-01-01-09,5/22/17,1,,137 S. Ct. 1455,197 L. Ed. 2d 837,2017 U.S. LEXIS 3214,2016,1706,Roberts,15-1262,COOPER v. HARRIS,12/5/16,,28,38,251,,2,,,1,99,,99,,1,1,,2,3,2,0,0,0,0,20090,2,2,,2,3,2,231,NA,114,111,1,8,0,115,NMGorsuch,,,,,,
2016-030,2016-030-01,2016-030-01-02,2016-030-01-02-01-01,5/22/17,1,,137 S. Ct. 1455,197 L. Ed. 2d 837,2017 U.S. LEXIS 3214,2016,1706,Roberts,15-1262,COOPER v. HARRIS,12/5/16,,28,38,251,,2,,,1,99,,99,,1,1,,2,3,2,0,0,0,0,20090,2,2,0,2,3,2,231,NA,114,108,1,5,3,111,JGRoberts,2,1,1,1,112,
2016-030,2016-030-01,2016-030-01-02,2016-030-01-02-01-02,5/22/17,1,,137 S. Ct. 1455,197 L. Ed. 2d 837,2017 U.S. LEXIS 3214,2016,1706,Roberts,15-1262,COOPER v. HARRIS,12/5/16,,28,38,251,,2,,,1,99,,99,,1,1,,2,3,2,0,0,0,0,20090,2,2,0,2,3,2,231,NA,114,108,1,5,3,106,AMKennedy,2,1,1,1,112,
2016-030,2016-030-01,2016-030-01-02,2016-030-01-02-01-03,5/22/17,1,,137 S. Ct. 1455,197 L. Ed. 2d 837,2017 U.S. LEXIS 3214,2016,1706,Roberts,15-1262,COOPER v. HARRIS,12/5/16,,28,38,251,,2,,,1,99,,99,,1,1,,2,3,2,0,0,0,0,20090,2,2,0,2,3,2,231,NA,114,108,1,5,3,108,CThomas,3,2,2,2,,
2016-030,2016-030-01,2016-030-01-02,2016-030-01-02-01-04,5/22/17,1,,137 S. Ct. 1455,197 L. Ed. 2d 837,2017 U.S. LEXIS 3214,2016,1706,Roberts,15-1262,COOPER v. HARRIS,12/5/16,,28,38,251,,2,,,1,99,,99,,1,1,,2,3,2,0,0,0,0,20090,2,2,0,2,3,2,231,NA,114,108,1,5,3,109,RBGinsburg,1,1,2,2,,
2016-030,2016-030-01,2016-030-01-02,2016-030-01-02-01-05,5/22/17,1,,137 S. Ct. 1455,197 L. Ed. 2d 837,2017 U.S. LEXIS 3214,2016,1706,Roberts,15-1262,COOPER v. HARRIS,12/5/16,,28,38,251,,2,,,1,99,,99,,1,1,,2,3,2,0,0,0,0,20090,2,2,0,2,3,2,231,NA,114,108,1,5,3,110,SGBreyer,1,1,2,2,,
2016-030,2016-030-01,2016-030-01-02,2016-030-01-02-01-06,5/22/17,1,,137 S. Ct. 1455,197 L. Ed. 2d 837,2017 U.S. LEXIS 3214,2016,1706,Roberts,15-1262,COOPER v. HARRIS,12/5/16,,28,38,251,,2,,,1,99,,99,,1,1,,2,3,2,0,0,0,0,20090,2,2,0,2,3,2,231,NA,114,108,1,5,3,112,SAAlito,2,2,1,1,,
2016-030,2016-030-01,2016-030-01-02,2016-030-01-02-01-07,5/22/17,1,,137 S. Ct. 1455,197 L. Ed. 2d 837,2017 U.S. LEXIS 3214,2016,1706,Roberts,15-1262,COOPER v. HARRIS,12/5/16,,28,38,251,,2,,,1,99,,99,,1,1,,2,3,2,0,0,0,0,20090,2,2,0,2,3,2,231,NA,114,108,1,5,3,113,SSotomayor,1,1,2,2,,
2016-030,2016-030-01,2016-030-01-02,2016-030-01-02-01-08,5/22/17,1,,137 S. Ct. 1455,197 L. Ed. 2d 837,2017 U.S. LEXIS 3214,2016,1706,Roberts,15-1262,COOPER v. HARRIS,12/5/16,,28,38,251,,2,,,1,99,,99,,1,1,,2,3,2,0,0,0,0,20090,2,2,0,2,3,2,231,NA,114,108,1,5,3,114,EKagan,1,2,2,2,,
2016-030,2016-030-01,2016-030-01-02,2016-030-01-02-01-09,5/22/17,1,,137 S. Ct. 1455,197 L. Ed. 2d 837,2017 U.S. LEXIS 3214,2016,1706,Roberts,15-1262,COOPER v. HARRIS,12/5/16,,28,38,251,,2,,,1,99,,99,,1,1,,2,3,2,0,0,0,0,20090,2,2,0,2,3,2,231,NA,114,108,1,5,3,115,NMGorsuch,,,,,,
2016-033,2016-033-01,2016-033-01-01,2016-033-01-01-01-01,4/19/17,1,,137 S. Ct. 1249,197 L. Ed. 2d 611,2017 U.S. LEXIS 2615,2016,1706,Roberts,15-1256,NELSON v. COLORADO,1/9/17,,100,,28,7,1,,,0,301,7,300,7,1,12,3,1,3,4,0,1,0,0,40070,4,2,0,2,3,2,230,NA,109,111,1,7,1,111,JGRoberts,1,1,2,2,,
2016-033,2016-033-01,2016-033-01-01,2016-033-01-01-01-02,4/19/17,1,,137 S. Ct. 1249,197 L. Ed. 2d 611,2017 U.S. LEXIS 2615,2016,1706,Roberts,15-1256,NELSON v. COLORADO,1/9/17,,100,,28,7,1,,,0,301,7,300,7,1,12,3,1,3,4,0,1,0,0,40070,4,2,0,2,3,2,230,NA,109,111,1,7,1,106,AMKennedy,1,1,2,2,,
2016-033,2016-033-01,2016-033-01-01,2016-033-01-01-01-03,4/19/17,1,,137 S. Ct. 1249,197 L. Ed. 2d 611,2017 U.S. LEXIS 2615,2016,1706,Roberts,15-1256,NELSON v. COLORADO,1/9/17,,100,,28,7,1,,,0,301,7,300,7,1,12,3,1,3,4,0,1,0,0,40070,4,2,0,2,3,2,230,NA,109,111,1,7,1,108,CThomas,2,2,1,1,,
2016-033,2016-033-01,2016-033-01-01,2016-033-01-01-01-04,4/19/17,1,,137 S. Ct. 1249,197 L. Ed. 2d 611,2017 U.S. LEXIS 2615,2016,1706,Roberts,15-1256,NELSON v. COLORADO,1/9/17,,100,,28,7,1,,,0,301,7,300,7,1,12,3,1,3,4,0,1,0,0,40070,4,2,0,2,3,2,230,NA,109,111,1,7,1,109,RBGinsburg,1,2,2,2,,
2016-033,2016-033-01,2016-033-01-01,2016-033-01-01-01-05,4/19/17,1,,137 S. Ct. 1249,197 L. Ed. 2d 611,2017 U.S. LEXIS 2615,2016,1706,Roberts,15-1256,NELSON v. COLORADO,1/9/17,,100,,28,7,1,,,0,301,7,300,7,1,12,3,1,3,4,0,1,0,0,40070,4,2,0,2,3,2,230,NA,109,111,1,7,1,110,SGBreyer,1,1,2,2,,
2016-033,2016-033-01,2016-033-01-01,2016-033-01-01-01-06,4/19/17,1,,137 S. Ct. 1249,197 L. Ed. 2d 611,2017 U.S. LEXIS 2615,2016,1706,Roberts,15-1256,NELSON v. COLORADO,1/9/17,,100,,28,7,1,,,0,301,7,300,7,1,12,3,1,3,4,0,1,0,0,40070,4,2,0,2,3,2,230,NA,109,111,1,7,1,112,SAAlito,4,2,2,2,,
2016-033,2016-033-01,2016-033-01-01,2016-033-01-01-01-07,4/19/17,1,,137 S. Ct. 1249,197 L. Ed. 2d 611,2017 U.S. LEXIS 2615,2016,1706,Roberts,15-1256,NELSON v. COLORADO,1/9/17,,100,,28,7,1,,,0,301,7,300,7,1,12,3,1,3,4,0,1,0,0,40070,4,2,0,2,3,2,230,NA,109,111,1,7,1,113,SSotomayor,1,1,2,2,,
2016-033,2016-033-01,2016-033-01-01,2016-033-01-01-01-08,4/19/17,1,,137 S. Ct. 1249,197 L. Ed. 2d 611,2017 U.S. LEXIS 2615,2016,1706,Roberts,15-1256,NELSON v. COLORADO,1/9/17,,100,,28,7,1,,,0,301,7,300,7,1,12,3,1,3,4,0,1,0,0,40070,4,2,0,2,3,2,230,NA,109,111,1,7,1,114,EKagan,1,1,2,2,,
2016-033,2016-033-01,2016-033-01-01,2016-033-01-01-01-09,4/19/17,1,,137 S. Ct. 1249,197 L. Ed. 2d 611,2017 U.S. LEXIS 2615,2016,1706,Roberts,15-1256,NELSON v. COLORADO,1/9/17,,100,,28,7,1,,,0,301,7,300,7,1,12,3,1,3,4,0,1,0,0,40070,4,2,0,2,3,2,230,NA,109,111,1,7,1,115,NMGorsuch,,,,,,
2016-034,2016-034-01,2016-034-01-01,2016-034-01-01-01-01,4/25/17,1,,137 S. Ct. 1285,197 L. Ed. 2d 631,2017 U.S. LEXIS 2796,2016,1706,Roberts,15-1500,LEWIS v. CLARKE,1/9/17,,208,,170,,1,,,0,302,8,300,8,0,11,3,2,1,4,0,1,0,0,20160,2,1,,2,3,9,900,NA,113,111,1,8,0,111,JGRoberts,1,1,1,2,,
2016-034,2016-034-01,2016-034-01-01,2016-034-01-01-01-02,4/25/17,1,,137 S. Ct. 1285,197 L. Ed. 2d 631,2017 U.S. LEXIS 2796,2016,1706,Roberts,15-1500,LEWIS v. CLARKE,1/9/17,,208,,170,,1,,,0,302,8,300,8,0,11,3,2,1,4,0,1,0,0,20160,2,1,,2,3,9,900,NA,113,111,1,8,0,106,AMKennedy,1,1,1,2,,
2016-034,2016-034-01,2016-034-01-01,2016-034-01-01-01-03,4/25/17,1,,137 S. Ct. 1285,197 L. Ed. 2d 631,2017 U.S. LEXIS 2796,2016,1706,Roberts,15-1500,LEWIS v. CLARKE,1/9/17,,208,,170,,1,,,0,302,8,300,8,0,11,3,2,1,4,0,1,0,0,20160,2,1,,2,3,9,900,NA,113,111,1,8,0,108,CThomas,4,2,1,2,,
2016-034,2016-034-01,2016-034-01-01,2016-034-01-01-01-04,4/25/17,1,,137 S. Ct. 1285,197 L. Ed. 2d 631,2017 U.S. LEXIS 2796,2016,1706,Roberts,15-1500,LEWIS v. CLARKE,1/9/17,,208,,170,,1,,,0,302,8,300,8,0,11,3,2,1,4,0,1,0,0,20160,2,1,,2,3,9,900,NA,113,111,1,8,0,109,RBGinsburg,4,2,1,2,,
2016-034,2016-034-01,2016-034-01-01,2016-034-01-01-01-05,4/25/17,1,,137 S. Ct. 1285,197 L. Ed. 2d 631,2017 U.S. LEXIS 2796,2016,1706,Roberts,15-1500,LEWIS v. CLARKE,1/9/17,,208,,170,,1,,,0,302,8,300,8,0,11,3,2,1,4,0,1,0,0,20160,2,1,,2,3,9,900,NA,113,111,1,8,0,110,SGBreyer,1,1,1,2,,
2016-034,2016-034-01,2016-034-01-01,2016-034-01-01-01-06,4/25/17,1,,137 S. Ct. 1285,197 L. Ed. 2d 631,2017 U.S. LEXIS 2796,2016,1706,Roberts,15-1500,LEWIS v. CLARKE,1/9/17,,208,,170,,1,,,0,302,8,300,8,0,11,3,2,1,4,0,1,0,0,20160,2,1,,2,3,9,900,NA,113,111,1,8,0,112,SAAlito,1,1,1,2,,
2016-034,2016-034-01,2016-034-01-01,2016-034-01-01-01-07,4/25/17,1,,137 S. Ct. 1285,197 L. Ed. 2d 631,2017 U.S. LEXIS 2796,2016,1706,Roberts,15-1500,LEWIS v. CLARKE,1/9/17,,208,,170,,1,,,0,302,8,300,8,0,11,3,2,1,4,0,1,0,0,20160,2,1,,2,3,9,900,NA,113,111,1,8,0,113,SSotomayor,1,2,1,2,,
2016-034,2016-034-01,2016-034-01-01,2016-034-01-01-01-08,4/25/17,1,,137 S. Ct. 1285,197 L. Ed. 2d 631,2017 U.S. LEXIS 2796,2016,1706,Roberts,15-1500,LEWIS v. CLARKE,1/9/17,,208,,170,,1,,,0,302,8,300,8,0,11,3,2,1,4,0,1,0,0,20160,2,1,,2,3,9,900,NA,113,111,1,8,0,114,EKagan,1,1,1,2,,
2016-034,2016-034-01,2016-034-01-01,2016-034-01-01-01-09,4/25/17,1,,137 S. Ct. 1285,197 L. Ed. 2d 631,2017 U.S. LEXIS 2796,2016,1706,Roberts,15-1500,LEWIS v. CLARKE,1/9/17,,208,,170,,1,,,0,302,8,300,8,0,11,3,2,1,4,0,1,0,0,20160,2,1,,2,3,9,900,NA,113,111,1,8,0,115,NMGorsuch,,,,,,
2016-036,2016-036-01,2016-036-01-01,2016-036-01-01-01-01,4/18/17,1,,137 S. Ct. 1178,197 L. Ed. 2d 585,2017 U.S. LEXIS 2613,2016,1706,Roberts,15-1406,GOODYEAR TIRE & RUBBER CO. v. HAEGER,1/10/17,,184,,208,,1,,,0,45,,29,,1,2,2,2,1,4,0,1,0,0,90320,9,1,,3,,9,900,NA,114,111,1,8,0,111,JGRoberts,1,1,1,2,,
2016-036,2016-036-01,2016-036-01-01,2016-036-01-01-01-02,4/18/17,1,,137 S. Ct. 1178,197 L. Ed. 2d 585,2017 U.S. LEXIS 2613,2016,1706,Roberts,15-1406,GOODYEAR TIRE & RUBBER CO. v. HAEGER,1/10/17,,184,,208,,1,,,0,45,,29,,1,2,2,2,1,4,0,1,0,0,90320,9,1,,3,,9,900,NA,114,111,1,8,0,106,AMKennedy,1,1,1,2,,
2016-036,2016-036-01,2016-036-01-01,2016-036-01-01-01-03,4/18/17,1,,137 S. Ct. 1178,197 L. Ed. 2d 585,2017 U.S. LEXIS 2613,2016,1706,Roberts,15-1406,GOODYEAR TIRE & RUBBER CO. v. HAEGER,1/10/17,,184,,208,,1,,,0,45,,29,,1,2,2,2,1,4,0,1,0,0,90320,9,1,,3,,9,900,NA,114,111,1,8,0,108,CThomas,1,1,1,2,,
2016-036,2016-036-01,2016-036-01-01,2016-036-01-01-01-04,4/18/17,1,,137 S. Ct. 1178,197 L. Ed. 2d 585,2017 U.S. LEXIS 2613,2016,1706,Roberts,15-1406,GOODYEAR TIRE & RUBBER CO. v. HAEGER,1/10/17,,184,,208,,1,,,0,45,,29,,1,2,2,2,1,4,0,1,0,0,90320,9,1,,3,,9,900,NA,114,111,1,8,0,109,RBGinsburg,1,1,1,2,,
2016-036,2016-036-01,2016-036-01-01,2016-036-01-01-01-05,4/18/17,1,,137 S. Ct. 1178,197 L. Ed. 2d 585,2017 U.S. LEXIS 2613,2016,1706,Roberts,15-1406,GOODYEAR TIRE & RUBBER CO. v. HAEGER,1/10/17,,184,,208,,1,,,0,45,,29,,1,2,2,2,1,4,0,1,0,0,90320,9,1,,3,,9,900,NA,114,111,1,8,0,110,SGBreyer,1,1,1,2,,
2016-036,2016-036-01,2016-036-01-01,2016-036-01-01-01-06,4/18/17,1,,137 S. Ct. 1178,197 L. Ed. 2d 585,2017 U.S. LEXIS 2613,2016,1706,Roberts,15-1406,GOODYEAR TIRE & RUBBER CO. v. HAEGER,1/10/17,,184,,208,,1,,,0,45,,29,,1,2,2,2,1,4,0,1,0,0,90320,9,1,,3,,9,900,NA,114,111,1,8,0,112,SAAlito,1,1,1,2,,
2016-036,2016-036-01,2016-036-01-01,2016-036-01-01-01-07,4/18/17,1,,137 S. Ct. 1178,197 L. Ed. 2d 585,2017 U.S. LEXIS 2613,2016,1706,Roberts,15-1406,GOODYEAR TIRE & RUBBER CO. v. HAEGER,1/10/17,,184,,208,,1,,,0,45,,29,,1,2,2,2,1,4,0,1,0,0,90320,9,1,,3,,9,900,NA,114,111,1,8,0,113,SSotomayor,1,1,1,2,,
2016-036,2016-036-01,2016-036-01-01,2016-036-01-01-01-08,4/18/17,1,,137 S. Ct. 1178,197 L. Ed. 2d 585,2017 U.S. LEXIS 2613,2016,1706,Roberts,15-1406,GOODYEAR TIRE & RUBBER CO. v. HAEGER,1/10/17,,184,,208,,1,,,0,45,,29,,1,2,2,2,1,4,0,1,0,0,90320,9,1,,3,,9,900,NA,114,111,1,8,0,114,EKagan,1,2,1,2,,
2016-036,2016-036-01,2016-036-01-01,2016-036-01-01-01-09,4/18/17,1,,137 S. Ct. 1178,197 L. Ed. 2d 585,2017 U.S. LEXIS 2613,2016,1706,Roberts,15-1406,GOODYEAR TIRE & RUBBER CO. v. HAEGER,1/10/17,,184,,208,,1,,,0,45,,29,,1,2,2,2,1,4,0,1,0,0,90320,9,1,,3,,9,900,NA,114,111,1,8,0,115,NMGorsuch,,,,,,
2016-039,2016-039-01,2016-039-01-01,2016-039-01-01-01-01,5/15/17,1,,137 S. Ct. 1407,197 L. Ed. 2d 790,2017 U.S. LEXIS 2949,2016,1706,Roberts,16-348,MIDLAND FUNDING LLC v. JOHNSON,1/17/17,,135,,114,,1,,,0,43,,31,,0,2,4,2,1,3,0,1,0,0,20100,2,1,0,4,,6,600,Fair Debt Collection Practices Act,110,111,1,5,3,111,JGRoberts,1,1,1,2,,
2016-039,2016-039-01,2016-039-01-01,2016-039-01-01-01-02,5/15/17,1,,137 S. Ct. 1407,197 L. Ed. 2d 790,2017 U.S. LEXIS 2949,2016,1706,Roberts,16-348,MIDLAND FUNDING LLC v. JOHNSON,1/17/17,,135,,114,,1,,,0,43,,31,,0,2,4,2,1,3,0,1,0,0,20100,2,1,0,4,,6,600,Fair Debt Collection Practices Act,110,111,1,5,3,106,AMKennedy,1,1,1,2,,
2016-039,2016-039-01,2016-039-01-01,2016-039-01-01-01-03,5/15/17,1,,137 S. Ct. 1407,197 L. Ed. 2d 790,2017 U.S. LEXIS 2949,2016,1706,Roberts,16-348,MIDLAND FUNDING LLC v. JOHNSON,1/17/17,,135,,114,,1,,,0,43,,31,,0,2,4,2,1,3,0,1,0,0,20100,2,1,0,4,,6,600,Fair Debt Collection Practices Act,110,111,1,5,3,108,CThomas,1,1,1,2,,
